,발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2087,2017,2017-07-22 10:00,35,주간,토,1,1,0,0,0,전남,영암군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,913497,1635706,126.55640821,34.71238066
2088,2017,2017-07-22 12:00,50,주간,토,1,2,0,0,1,인천,옹진군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,자전거,자전거,없음,없음,894639,1917454,126.31197195,37.25001366
2089,2017,2017-07-22 12:00,10,주간,토,1,4,1,2,0,서울,도봉구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,958084,1961514,127.02481933,37.65216224
2090,2017,2017-07-22 20:00,0,야간,토,1,1,0,0,0,강원,영월군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1077816,1913301,128.37704193,37.21529152
2091,2017,2017-07-22 20:00,26,야간,토,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,956336,1944106,127.00604124,37.49517867
2092,2017,2017-07-22 23:00,13,야간,토,1,3,2,0,0,강원,삼척시,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,승합차,승합차,1151609,1934094,129.21273064,37.39355961
2093,2017,2017-07-23 00:00,59,야간,일,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,944341,1498189,126.90096047,33.47406224
2094,2017,2017-07-23 09:00,0,주간,일,1,7,2,4,0,강원,인제군,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승합차,승합차,승합차,승합차,1059949,2008483,128.18349904,38.07446846
2095,2017,2017-07-23 09:00,45,주간,일,1,1,0,0,0,경북,의성군,차대차,측면충돌,측면충돌,운전자법규위반,앞지르기 금지위반,교차로,교차로내,특수차,특수차,이륜차,이륜차,1083518,1819013,128.43095953,36.36492938
2096,2017,2017-07-23 09:00,20,주간,일,1,1,0,0,0,충북,영동군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1011750,1797754,127.63066296,36.17682402
2097,2017,2017-07-23 11:00,0,주간,일,1,3,0,2,0,서울,송파구,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,967917,1941806,127.13715133,37.47492275
2098,2017,2017-07-23 14:00,36,주간,일,1,3,1,0,1,강원,양구군,차량단독,전도,전도,운전자법규위반,과속,단일로,터널안,승용차,승용차,없음,없음,1044858,2011815,128.0115995,38.10547993
2099,2017,2017-07-23 17:00,32,주간,일,2,4,1,1,0,서울,은평구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,949808,1956754,126.93132936,37.60884505
2100,2017,2017-07-23 19:00,0,야간,일,1,1,0,0,0,전북,고창군,차대사람,기타,기타,운전자법규위반,부당한 회전,교차로,교차로내,화물차,화물차,보행자,보행자,918915,1718901,126.60636644,35.46263184
2101,2017,2017-07-23 21:00,0,야간,일,2,2,0,0,0,충남,보령시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,915228,1832610,126.55357755,36.48738395
2102,2017,2017-07-23 23:00,40,야간,일,1,2,0,1,0,충남,천안시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,964335,1866731,127.10021752,36.79806538
2103,2017,2017-07-24 01:00,50,야간,월,1,1,0,0,0,경기,고양시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,940069,1956947,126.82097812,37.61000126
2104,2017,2017-07-24 03:00,15,야간,월,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,966994,1938879,127.12684382,37.44850762
2105,2017,2017-07-24 08:00,10,주간,월,1,1,0,0,0,전남,여수시,차량단독,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,화물차,없음,없음,1027097,1623177,127.79552521,34.6024014
2106,2017,2017-07-24 10:00,54,주간,월,1,1,0,0,0,경기,연천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,962067,2002844,127.06780331,38.02483831
2107,2017,2017-07-24 10:00,38,주간,월,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1015839,1640790,127.67308063,34.76145796
2108,2017,2017-07-24 14:00,50,주간,월,1,1,0,0,0,대구,동구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1112634,1764492,128.74764938,35.87052894
2109,2017,2017-07-24 14:00,10,주간,월,1,1,0,0,0,울산,중구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,1165000,1730305,129.3204648,35.55501988
2110,2017,2017-07-24 15:00,30,주간,월,1,1,0,0,0,강원,강릉시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1127405,1954335,128.94288837,37.57959194
2111,2017,2017-07-24 16:00,30,주간,월,1,1,0,0,0,부산,사상구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,1134785,1689365,128.98045396,35.19056704
2112,2017,2017-07-24 22:00,18,야간,월,1,1,0,0,0,대구,달서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,1089548,1762593,128.49175074,35.85579348
2113,2017,2017-07-24 23:00,20,야간,월,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,958311,1912832,127.03014349,37.21337914
2114,2017,2017-07-25 00:00,25,야간,화,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,보행자,보행자,950869,1919591,126.94582571,37.27393992
2115,2017,2017-07-25 04:00,0,야간,화,1,1,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,905803,1880022,126.44253087,36.91384417
2116,2017,2017-07-25 05:00,5,야간,화,1,2,1,0,0,부산,사상구,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1135755,1688901,128.99102861,35.186252
2117,2017,2017-07-25 05:00,0,야간,화,1,1,0,0,0,경남,산청군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1044535,1699099,127.98975652,35.2863962
2118,2017,2017-07-25 06:00,40,주간,화,1,1,0,0,0,인천,남구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,기타,기타,승용차,승용차,924082,1940080,126.64160533,37.45680459
2119,2017,2017-07-25 12:00,35,주간,화,1,1,0,0,0,경북,경주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1153623,1764802,129.20158948,35.86775051
2120,2017,2017-07-25 14:00,35,주간,화,1,1,0,0,0,서울,양천구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,942847,1946209,126.85328828,37.51339661
2121,2017,2017-07-25 19:00,40,야간,화,1,1,0,0,0,경북,의성군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,원동기장치자전거,원동기장치자전거,1107623,1817696,128.69942408,36.35066319
2122,2017,2017-07-25 20:00,5,야간,화,1,1,0,0,0,경남,창녕군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,이륜차,이륜차,1091830,1714382,128.51152828,35.42095664
2123,2017,2017-07-25 21:00,35,야간,화,1,1,0,0,0,서울,강서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,보행자,보행자,944374,1951189,126.87018861,37.55837502
2124,2017,2017-07-25 21:00,55,야간,화,1,1,0,0,0,충남,금산군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,999780,1792079,127.49755513,36.1257311
2125,2017,2017-07-25 22:00,55,야간,화,1,1,0,0,0,경북,상주시,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,화물차,화물차,화물차,1067451,1822735,128.25220236,36.39974292
2126,2017,2017-07-25 22:00,0,야간,화,1,1,0,0,0,경북,칠곡군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1089443,1771068,128.49154031,35.93220309
2127,2017,2017-07-26 04:00,29,야간,수,1,1,0,0,0,서울,영등포구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,947089,1948596,126.90111394,37.53516402
2128,2017,2017-07-26 04:00,47,야간,수,1,1,0,0,0,서울,성북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,957811,1955829,127.02205278,37.60090993
2129,2017,2017-07-26 05:00,9,야간,수,1,2,0,1,0,충남,서천군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,921375,1793024,126.62618818,36.13106366
2130,2017,2017-07-26 09:00,10,주간,수,1,2,1,0,0,경기,남양주시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,화물차,화물차,966038,1964024,127.11487088,37.67511415
2131,2017,2017-07-26 13:00,15,주간,수,2,4,0,2,0,경북,경주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,화물차,화물차,1155503,1778406,129.22506652,35.9900525
2132,2017,2017-07-26 14:00,18,주간,수,1,1,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,924758,1870893,126.65620443,36.83326218
2133,2017,2017-07-26 16:00,30,주간,수,1,1,0,0,0,강원,영월군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승용차,승용차,1099474,1903127,128.6197513,37.12154013
2134,2017,2017-07-26 17:00,35,주간,수,1,2,1,0,0,제주,서귀포시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,923097,1482352,126.67368938,33.32991489
2135,2017,2017-07-26 19:00,44,야간,수,1,1,0,0,0,전남,해남군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,909270,1621024,126.51071678,34.5793412
2136,2017,2017-07-26 19:00,20,야간,수,1,1,0,0,0,전북,익산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,945601,1779828,126.89602058,36.01388357
2137,2017,2017-07-26 21:00,48,야간,수,1,2,0,1,0,전남,강진군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,925699,1620154,126.69103839,34.57265287
2138,2017,2017-07-26 23:00,8,야간,수,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1118283,1982747,128.84410063,37.83698535
2139,2017,2017-07-27 02:00,24,야간,목,1,1,0,0,0,경북,김천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1069016,1795788,128.26727246,36.15671231
2140,2017,2017-07-27 04:00,47,야간,목,1,1,0,0,0,부산,사상구,차량단독,주/정차차량 충돌,주/정차차량 충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승합차,승합차,1135940,1683691,128.99217978,35.13926542
2141,2017,2017-07-27 06:00,28,주간,목,1,1,0,0,0,인천,남동구,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,933125,1938669,126.74397263,37.44478574
2142,2017,2017-07-27 07:00,10,주간,목,2,3,1,0,0,충북,단양군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,건설기계,건설기계,1076246,1889232,128.35690113,36.99848122
2143,2017,2017-07-27 13:00,35,주간,목,1,1,0,0,0,경남,창녕군,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1091985,1718606,128.51371273,35.45902326
2144,2017,2017-07-27 22:00,20,야간,목,1,2,0,1,0,경남,밀양시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,1115880,1717112,128.77678034,35.44305722
2145,2017,2017-07-27 23:00,22,야간,목,1,1,0,0,0,전남,목포시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,자전거,자전거,없음,없음,901941,1648046,126.42773526,34.82229932
2146,2017,2017-07-27 23:00,5,야간,목,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승합차,승합차,보행자,보행자,940901,1959237,126.83021899,37.63069459
2147,2017,2017-07-28 04:00,28,야간,금,1,1,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,자전거,자전거,961568,1952419,127.06479256,37.57033935
2148,2017,2017-07-28 07:00,22,주간,금,1,4,3,0,0,경기,안산시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,화물차,화물차,944645,1926467,126.87511291,37.3355668
