,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
1905,2015,2015-06-16 18:03,야,화,1,1,0,0,0,경기,화성시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,966651.0,1905936.0,127.1244454,37.15155444
1906,2015,2015-06-16 18:30,야,화,1,2,1,0,0,경기,성남시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,보행자,보행자,971691.0,1937388.0,127.1800031,37.43522405
1907,2015,2015-06-16 19:10,야,화,1,1,0,0,0,전남,나주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,929169.0,1673128.0,126.7233126,35.05071598
1908,2015,2015-06-16 20:20,야,화,1,1,0,0,0,전북,고창군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,소형,925574.0,1728651.0,126.6788535,35.55105646
1909,2015,2015-06-16 22:30,야,화,1,1,0,0,0,전남,영암군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,928721.0,1649294.0,126.7204371,34.83578072
1910,2015,2015-06-17 00:30,야,수,1,1,0,0,0,충북,충주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,없음,없음,1038044.2,1894337.3,127.9278393,37.04682412
1911,2015,2015-06-17 01:15,야,수,1,2,1,0,0,대전,유성구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,경형,981106.0,1807437.0,127.2896608,36.26400854
1912,2015,2015-06-17 03:20,야,수,1,1,0,0,0,경기,김포시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,917872.0,1967523.0,126.5683208,37.70359976
1913,2015,2015-06-17 10:25,주,수,1,2,1,0,0,서울,은평구,차대차,측면충돌,측면충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,이륜차,소형,승합차,대형,945828.0,1954435.0,126.8864103,37.58771801
1914,2015,2015-06-17 10:55,주,수,1,1,0,0,0,부산,사하구,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,1134634.0,1679555.0,128.9771968,35.10215605
1915,2015,2015-06-17 11:25,주,수,1,4,3,0,0,경기,포천시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,중형,983243.0,1995579.0,127.3092436,37.95999918
1916,2015,2015-06-17 16:10,주,수,1,1,0,0,0,전북,군산시,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,소형,자전거,자전거,935533.0,1769760.0,126.7854197,35.92237858
1917,2015,2015-06-17 16:40,주,수,1,1,0,0,0,경북,경주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,보행자,보행자,1154610.0,1764332.0,129.2124264,35.8633595
1918,2015,2015-06-17 17:00,주,수,1,1,0,0,0,경남,진주시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1052852.0,1688966.0,128.0805642,35.19462593
1919,2015,2015-06-17 20:33,야,수,1,1,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,대형,이륜차,소형,963433.0,1756832.0,127.095259,35.80726308
1920,2015,2015-06-17 20:15,야,수,1,1,0,0,0,경남,진주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1053948.0,1686947.0,128.0924707,35.17636294
1921,2015,2015-06-17 21:25,야,수,1,1,0,0,0,강원,원주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1037271.0,1928867.0,127.9208689,37.35810167
1922,2015,2015-06-17 21:25,야,수,1,1,0,0,0,강원,삼척시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,자전거,자전거,1162742.0,1916872.0,129.3346674,37.23651307
1923,2015,2015-06-17 22:35,야,수,1,1,0,0,0,울산,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1166654.0,1741668.0,129.3410503,35.65714494
1924,2015,2015-06-17 23:15,야,수,1,2,1,0,0,충남,아산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,대형,957819.0,1864297.0,127.0273141,36.77585629
1925,2015,2015-06-17 23:24,야,수,1,1,0,0,0,경남,거제시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1109199.0,1653130.0,128.6947195,34.86700075
1926,2015,2015-06-17 23:40,야,수,1,1,0,0,0,경남,김해시,차대차,추돌,주정차중 추돌,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,화물차,대형,화물차,소형,1116022.0,1697172.0,128.7755147,35.26328817
1927,2015,2015-06-18 01:30,야,목,1,3,1,1,0,전북,김제시,차대차,추돌,주정차중 추돌,운전자법규위반,과속,단일로,기타단일로,승용차,대형,특수차,중형,945444.0,1756585.0,126.8961732,35.804201
1928,2015,2015-06-18 05:40,야,목,1,1,0,0,0,경기,광주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,중형,974991.0,1933876.0,127.2174239,37.4036631
1929,2015,2015-06-18 06:45,주,목,1,1,0,0,0,경남,창녕군,차대차,측면충돌,측면충돌,운전자법규위반,과속,교차로,교차로부근,화물차,중형,이륜차,소형,1081506.0,1714990.0,128.3978812,35.42733713
1930,2015,2015-06-18 11:25,주,목,1,6,0,4,1,경기,김포시,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,소형,승합차,대형,922274.0,1961554.0,126.6188889,37.65018917
1931,2015,2015-06-18 17:55,주,목,1,1,0,0,0,경북,칠곡군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,중형,이륜차,중형,1094171.0,1790076.0,128.5462084,36.10310475
1932,2015,2015-06-18 18:00,야,목,1,1,0,0,0,전북,진안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,998634.0,1757674.0,127.4848789,35.8155351
1933,2015,2015-06-18 18:05,야,목,1,2,1,0,0,경북,군위군,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,소형,1106858.0,1798462.0,128.6882706,36.17738092
1934,2015,2015-06-18 20:23,야,목,1,1,0,0,0,경기,화성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,949483.0,1907207.0,126.931032,37.16224065
1935,2015,2015-06-18 20:20,야,목,1,1,0,0,0,강원,춘천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,1023781.0,1983030.0,127.7703006,37.84673888
1936,2015,2015-06-18 23:45,야,목,1,1,0,0,0,울산,북구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,1167868.0,1735985.0,129.3532724,35.60572534
1937,2015,2015-06-19 04:30,야,금,1,1,0,0,0,경기,화성시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,960402.0,1912248.0,127.0537405,37.2082062
1938,2015,2015-06-19 07:30,주,금,1,1,0,0,0,경기,동두천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,원동기장치자전거,원동기장치자전거,959927.0,1989467.0,127.0441674,37.9041837
1939,2015,2015-06-19 11:00,주,금,1,1,0,0,0,서울,용산구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,중형,953359.0,1949578.0,126.9720171,37.54435358
1940,2015,2015-06-19 11:50,주,금,1,1,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,없음,없음,962442.0,1933014.0,127.0756799,37.39546953
1941,2015,2015-06-19 17:45,주,금,2,4,1,1,0,전남,여수시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,소형,1012181.0,1645660.0,127.6331735,34.80543543
1942,2015,2015-06-19 17:30,주,금,1,1,0,0,0,전남,강진군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,화물차,소형,932447.0,1626937.0,126.7629766,34.63444006
1943,2015,2015-06-19 18:05,야,금,1,1,0,0,0,경기,의정부시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,자전거,자전거,963966.0,1973830.0,127.0908892,37.76341756
1944,2015,2015-06-19 22:55,야,금,1,1,0,0,0,경기,성남시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,소형,969714.0,1937075.0,127.1576689,37.43234018
1945,2015,2015-06-20 00:34,야,토,1,2,0,1,0,전북,전주시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,경형,963372.0,1758042.0,127.0945283,35.81817016
1946,2015,2015-06-20 01:35,야,토,1,1,0,0,0,서울,동작구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,대형,보행자,보행자,951054.0,1945196.0,126.9462173,37.50473816
1947,2015,2015-06-20 03:17,야,토,1,3,1,1,0,경기,안산시,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,944789.0,1929831.0,126.8764877,37.36589632
1948,2015,2015-06-20 04:40,야,토,1,3,2,0,0,전남,함평군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,승용차,소형,917369.0,1687936.0,126.5924552,35.18332959
1949,2015,2015-06-20 04:48,야,토,1,1,0,0,0,경북,포항시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,없음,없음,1165852.0,1793886.0,129.3430722,36.12784023
1950,2015,2015-06-20 06:48,주,토,1,1,0,0,0,부산,부산진구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1141037.0,1685323.0,129.0484119,35.15327229
1951,2015,2015-06-20 08:17,주,토,1,1,0,0,0,전남,화순군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,947226.0,1668416.0,126.921603,35.00933422
1952,2015,2015-06-20 12:10,주,토,1,1,0,0,0,대전,동구,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,중형,993834.6,1814510.3,127.431307,36.32794307
1953,2015,2015-06-20 14:10,주,토,1,1,0,0,0,경남,사천시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,소형,승용차,중형,1053378.0,1661619.0,128.0845808,34.94801393
1954,2015,2015-06-20 16:50,주,토,1,1,0,0,0,경기,연천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,없음,없음,962303.0,1998913.0,127.0706988,37.98941949
1955,2015,2015-06-20 19:40,야,토,1,1,0,0,0,부산,사하구,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,중형,1134127.0,1674193.0,128.9707678,35.05388878
1956,2015,2015-06-20 20:05,야,토,1,1,0,0,0,경기,안산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,없음,없음,943417.0,1928239.0,126.8611158,37.35146442
1957,2015,2015-06-20 23:57,야,토,1,3,1,1,0,경기,하남시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,승용차,중형,968965.0,1945772.0,127.1488363,37.51070612
1958,2015,2015-06-21 10:45,주,일,1,1,0,0,0,경남,창원시(통합),차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,승용차,대형,1095339.0,1684218.0,128.5466691,35.1486831
1959,2015,2015-06-21 10:30,주,일,1,2,1,0,0,경남,통영시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,소형,1084455.0,1650981.0,128.4238205,34.84998281
1960,2015,2015-06-21 11:40,주,일,1,1,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,자전거,자전거,965602.0,1761443.0,127.1190674,35.84891429
1961,2015,2015-06-21 11:25,주,일,1,1,0,0,0,제주,서귀포시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,농기계,농기계,없음,없음,894413.0,1477821.0,126.3660588,33.28662129
1962,2015,2015-06-21 12:35,주,일,1,1,0,0,0,강원,춘천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1023528.0,1982136.0,127.7673959,37.83868779
1963,2015,2015-06-21 14:45,주,일,1,1,0,0,0,경기,광주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,984899.0,1928605.0,127.3294812,37.35636586
1964,2015,2015-06-21 14:40,주,일,1,3,1,1,0,경북,경산시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,중형,승용차,대형,1121146.0,1755851.0,128.8406037,35.79162524
1965,2015,2015-06-21 17:00,주,일,1,1,0,0,0,전남,구례군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,대형,없음,없음,992253.0,1697446.0,127.4148196,35.27245253
1966,2015,2015-06-21 18:45,야,일,1,3,1,0,1,경북,경주시,차대차,기타,기타,운전자법규위반,과속,교차로,교차로내,승용차,대형,승용차,경형,1164339.0,1751101.0,129.3174164,35.74254193
1967,2015,2015-06-21 20:55,야,일,1,3,0,2,0,경기,가평군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,1001017.0,1984174.0,127.5115611,37.85735954
1968,2015,2015-06-21 20:20,야,일,1,1,0,0,0,전북,부안군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승합차,대형,이륜차,소형,930368.0,1746938.0,126.7301622,35.71627479
1969,2015,2015-06-21 22:55,야,일,1,3,0,0,2,경기,광명시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,중형,944824.0,1940342.0,126.8760976,37.46063682
